FechaCorte,Tipo de Sujeto,Nombre Completo,DUI,NIT,Fecha de Nacimiento,Sexo,Tipo de obligación,Moneda,Numero de Obligacion,Fecha de Otorgamiento,Fecha de Vencimiento,Periodo de Pago,Estado,Sub-estado,Numero Dias Mora,Valor Limite,Valor Saldo Total,Valor Mora Total,Valor Cuota,Tipo de Deudor,Tipo de Garantia,Fecha de Cancelacion,Calificacion
2025-04-30,F,Andrés Felipe Escamilla Cuesta,47010395-8,,2003-07-21,M,MIC,USD,OBL-00819,2024-05-21,2029-05-21,MEN,VIG,CJU,175,11500,2091,627.3,114,DIR,SGR,,D1
2025-04-30,F,Gerónimo Carnero Frías,29607277-0,,2003-06-27,M,MIC,USD,OBL-00820,2024-02-21,2029-02-21,MEN,VIG,CJU,178,16979,3210,963.0,48,DIR,FID,,D1
2025-04-30,F,Poncio Quintero Campos,65910607-7,,1977-06-04,M,TIC,USD,OBL-00821,2023-09-19,,VEN,VIG,CJU,157,3926,2155,646.5,141,DIR,FID,,D1
2025-04-30,F,Gustavo Reyes Múgica,47932975-7,,1972-07-14,M,CON,USD,OBL-00822,2024-03-29,2028-03-29,QIN,VIG,CJU,138,11744,3501,1050.3,107,DIR,SGR,,D1
2025-04-30,F,Jose Luis Ortuño Soriano,32416713-2,,1975-02-26,M,CMZ,USD,OBL-00823,2023-09-29,2025-09-29,QIN,VIG,CJU,53,5547,944,283.2,167,DIR,SGR,,D1
2025-04-30,F,Lucas Jara Corominas,34017617-5,,1966-09-02,M,CMZ,USD,OBL-00825,2024-02-28,2027-02-28,OTR,VIG,CJU,191,13568,933,279.9,166,DIR,HIP,,D2
2025-04-30,F,Marina Badía Valcárcel,42146464-3,,1979-04-17,F,MIC,USD,OBL-00826,2023-11-01,2026-11-01,VEN,VIG,CAS,197,9988,584,175.2,47,DIR,FID,,E
2025-04-30,F,Raimundo Guzmán,89685968-8,,1973-02-07,M,MIC,USD,OBL-00827,2024-03-19,2029-03-19,MEN,VIG,CJU,198,8703,790,237.0,64,DIR,AVA,,D2
2025-04-30,F,Marisol Neira Llamas,19613048-2,,1977-07-01,M,TIC,USD,OBL-00828,2024-01-16,,OTR,VIG,CJU,196,3897,719,215.7,116,DIR,FID,,D2
2025-04-30,F,Juan José Rivera Llorente,21967806-2,,2003-12-27,M,TDC,USD,OBL-00829,2023-09-22,,VEN,VIG,CAS,188,11834,3723,1116.8999999999999,34,DIR,FID,,E
2025-04-30,F,Paulino Estevez Lobato,52370883-1,,1998-03-14,M,MIC,USD,OBL-00830,2023-11-10,2025-11-10,QIN,VIG,CJU,193,9341,4484,1345.2,53,DIR,FID,,D2
2025-04-30,F,Miguel Glauco Palacios Bermejo,50484423-5,,1968-08-29,M,TDC,USD,OBL-00831,2024-04-11,,VEN,VIG,CJU,45,2204,793,237.89999999999998,134,DIR,HIP,,D1
2025-04-30,F,Aura Nogués Hernandez,71162029-7,,1967-01-27,F,CON,USD,OBL-00832,2023-09-25,2027-09-25,MEN,VIG,CJU,166,15220,4263,1278.8999999999999,175,DIR,SGR,,D1
2025-04-30,F,Nico del Salazar,10974213-7,,1999-07-27,M,MIC,USD,OBL-00833,2023-10-07,2028-10-07,VEN,VIG,MOR,111,17826,1433,429.9,126,DIR,FID,,C2
2025-04-30,F,Álvaro Ferrero Pacheco,53542763-7,,2005-05-06,M,TIC,USD,OBL-00834,2024-05-24,,VEN,VIG,CJU,237,3882,559,167.7,125,DIR,FID,,D2
2025-04-30,F,Loida Morata Gil,64585805-5,,1975-08-09,F,TIC,USD,OBL-00835,2024-02-01,,QIN,VIG,MOR,27,4799,2132,639.6,36,DIR,FID,,B
2025-04-30,F,Clemente Ávila Cabañas,67910491-2,,1984-07-28,M,TDC,USD,OBL-00836,2024-02-28,,QIN,VIG,CAS,212,4646,970,291.0,164,DIR,SGR,,E
2025-04-30,F,Vito Franco Barbero,29298715-0,,1997-08-30,M,MIC,USD,OBL-00837,2024-03-31,2028-03-31,MEN,VIG,CAS,182,8164,1227,368.09999999999997,22,DIR,SGR,,E
2025-04-30,F,Gerónimo Barrena Frutos,14628452-5,,1969-09-14,M,TIC,USD,OBL-00838,2024-06-27,,OTR,VIG,CAS,209,9782,4180,1254.0,15,DIR,SGR,,E
2025-04-30,F,Jorge Balduino Cuervo Vallés,86253594-4,,1989-10-22,M,CMZ,USD,OBL-00839,2024-04-11,2028-04-11,QIN,VIG,CAS,230,10783,1563,468.9,204,DIR,HIP,,E
2025-04-30,F,Rodrigo de Valcárcel,10115193-5,,1975-07-14,M,MIC,USD,OBL-00840,2024-05-28,2027-05-28,MEN,VIG,MOR,73,19487,1125,337.5,173,DIR,SGR,,C2
2025-04-30,F,Custodio Menéndez Perez,71022307-4,,1998-01-27,M,CMZ,USD,OBL-00841,2023-11-26,2026-11-26,OTR,VIG,CAS,184,19225,5896,1768.8,95,DIR,FID,,E
2025-04-30,J,Despacho Colomer S.L.,,3928-786321-144-2,,,CMZ,USD,OBL-00842,2023-10-12,2028-10-12,VEN,VIG,CJU,147,11117,4435,1330.5,170,DIR,HIP,,D1
2025-04-30,F,Zaira Amorós Grande,28551932-7,,1984-11-25,F,TIC,USD,OBL-00843,2023-09-13,,QIN,VIG,CAS,200,18781,3700,1110.0,5,DIR,HIP,,E
2025-04-30,F,Julia Rodrigo Barrio,47353861-3,,2007-08-07,F,CON,USD,OBL-00845,2023-09-30,2025-09-30,MEN,VIG,CAS,205,19293,2530,759.0,173,DIR,SGR,,E
2025-04-30,J,Jacinta Jaén Rosado S.L.L.,,5974-991761-626-6,,,TDC,USD,OBL-00846,2023-10-06,,VEN,VIG,CAS,214,9223,1261,378.3,131,DIR,FID,,E
2025-04-30,F,Leocadio Bárcena,34143336-6,,2005-05-03,M,CMZ,USD,OBL-00847,2024-04-12,2028-04-12,QIN,VIG,CJU,177,10332,2429,728.6999999999999,90,DIR,HIP,,D1
2025-04-30,F,José Antonio Solana Isern,27388038-6,,1970-11-30,M,MIC,USD,OBL-00848,2024-06-25,2028-06-25,QIN,VIG,CJU,198,13655,2214,664.1999999999999,152,DIR,FID,,D2
2025-04-30,F,Gabino Pinedo Osuna,34466813-8,,1970-10-20,M,TIC,USD,OBL-00849,2024-04-18,,QIN,VIG,CJU,163,8427,1204,361.2,203,DIR,AVA,,D1
2025-04-30,F,Ana Font-Mulet,80223681-3,,1999-02-05,F,MIC,USD,OBL-00851,2024-03-24,2026-03-24,VEN,VIG,CAS,193,7616,2302,690.6,133,DIR,HIP,,E
2025-04-30,F,Isidoro Macías Herrera,28636731-2,,1979-02-07,M,CON,USD,OBL-00852,2023-11-14,2028-11-14,MEN,VIG,CAS,196,2657,1216,364.8,181,DIR,FID,,E
2025-04-30,F,Albina Hidalgo Pascual,87023717-0,,1972-12-13,F,TIC,USD,OBL-00853,2023-10-17,,VEN,VIG,CAS,217,14674,1790,537.0,160,DIR,FID,,E
2025-04-30,F,Camilo Cabezas Zorrilla,94894509-0,,1971-04-01,M,TDC,USD,OBL-00854,2023-12-02,,QIN,VIG,CJU,37,6923,3104,931.1999999999999,73,DIR,SGR,,D1
2025-04-30,F,Teresita Crespo-Heras,51661169-4,,2002-12-24,F,MIC,USD,OBL-00855,2023-12-06,2026-12-06,VEN,VIG,CJU,116,6013,729,218.7,58,DIR,FID,,D1
2025-04-30,F,Gertrudis Porras,35664740-0,,1974-02-21,M,TIC,USD,OBL-00856,2023-12-31,,OTR,VIG,CAS,195,9023,1098,329.4,176,DIR,FID,,E
2025-04-30,F,María Carmen Velasco-Zaragoza,11726812-7,,2007-07-08,F,TDC,USD,OBL-00858,2023-11-29,,QIN,VIG,CJU,214,3889,956,286.8,108,DIR,AVA,,D2
2025-04-30,F,Manuela de Romeu,45458819-2,,1971-08-01,F,TIC,USD,OBL-00859,2024-01-13,,QIN,VIG,CAS,208,6552,1824,547.1999999999999,193,DIR,SGR,,E
2025-04-30,J,Suministros SC S.A.,,8850-132926-453-8,,,TIC,USD,OBL-00860,2024-01-25,,MEN,VIG,VIG,0,8699,3103,0,94,DIR,FID,,A1
2025-04-30,F,Gerardo Graciano Galvez Huertas,13392945-3,,1995-12-02,M,MIC,USD,OBL-00861,2024-03-14,2028-03-14,VEN,VIG,CJU,209,5666,854,256.2,47,DIR,AVA,,D2
2025-04-30,F,Juan Bautista Tenorio Aguiló,82761257-4,,1983-03-11,M,MIC,USD,OBL-00862,2023-09-05,2026-09-05,QIN,VIG,CAS,186,2667,581,174.29999999999998,171,DIR,AVA,,E
2025-04-30,F,Xavier Barrera Pedrero,73354393-0,,1996-11-18,M,CMZ,USD,OBL-00865,2023-10-31,2025-10-31,QIN,VIG,CAS,219,1086,587,176.1,54,DIR,HIP,,E
2025-04-30,F,Moreno Marcio Arévalo Ferrán,42652027-3,,1972-04-29,M,MIC,USD,OBL-00866,2024-01-24,2027-01-24,VEN,VIG,CAS,193,7853,1907,572.1,113,DIR,HIP,,E
2025-04-30,F,Emelina Diana Alemany Viña,93784149-1,,1972-03-04,F,CON,USD,OBL-00868,2023-11-06,2027-11-06,MEN,VIG,CJU,162,10800,2008,602.4,177,DIR,SGR,,D1
2025-04-30,F,David Español Mendez,56059392-5,,1982-02-14,M,TDC,USD,OBL-00869,2024-03-17,,VEN,VIG,CJU,202,16564,1443,432.9,158,DIR,FID,,D2
2025-04-30,F,Ezequiel Marqués Arrieta,77476823-1,,1996-09-07,M,TIC,USD,OBL-00870,2023-12-03,,MEN,VIG,CJU,126,5913,610,183.0,24,DIR,FID,,D1
2025-04-30,F,Nacio Otero-Cuenca,47833402-0,,2001-01-03,M,CMZ,USD,OBL-00871,2024-06-19,2029-06-19,MEN,VIG,CJU,44,13620,6774,2032.1999999999998,68,DIR,FID,,D1
2025-04-30,F,Néstor Paco Padilla Vall,58159408-1,,1999-11-24,M,CMZ,USD,OBL-00872,2024-06-20,2026-06-20,QIN,VIG,CJU,197,1783,518,155.4,94,DIR,AVA,,D2
2025-04-30,F,Manola del Luján,93621122-8,,1974-05-28,F,TDC,USD,OBL-00873,2024-05-26,,VEN,VIG,CJU,201,10041,430,129.0,19,DIR,SGR,,D2
2025-04-30,F,Germán Exposito Castejón,86743728-1,,2007-03-16,M,TDC,USD,OBL-00874,2024-02-10,,MEN,VIG,VIG,0,17327,5278,0,63,DIR,AVA,,A1
2025-04-30,F,Nazario del Laguna,89472947-1,,2006-04-20,M,TDC,USD,OBL-00875,2024-01-03,,VEN,VIG,CJU,183,8889,4638,1391.3999999999999,176,DIR,AVA,,D2
2025-04-30,F,Eli Pujol Reina,37131490-3,,1977-08-11,M,CON,USD,OBL-00876,2023-10-07,2028-10-07,MEN,VIG,VIG,0,8570,2675,0,190,DIR,FID,,A1
2025-04-30,F,Guillermo del Guillén,22341608-3,,1992-12-22,M,TIC,USD,OBL-00877,2024-04-18,,VEN,VIG,CJU,177,10112,976,292.8,77,DIR,HIP,,D1
2025-04-30,J,Fábrica Iglesias y asociados S.L.,,4664-245938-181-2,,,MIC,USD,OBL-00878,2023-10-15,2027-10-15,QIN,VIG,CJU,108,6694,3494,1048.2,129,DIR,HIP,,D1
2025-04-30,F,Gerónimo Angulo Pinilla,51390541-7,,1988-01-22,M,TDC,USD,OBL-00880,2024-04-09,,OTR,VIG,CJU,140,11709,4080,1224.0,15,DIR,AVA,,D1
2025-04-30,F,Pepito del Amo,22052455-8,,1989-10-20,M,CON,USD,OBL-00881,2023-10-27,2027-10-27,QIN,VIG,CJU,188,6539,745,223.5,182,DIR,FID,,D2
2025-04-30,F,Prudencia Merino Roman,45458700-0,,1986-12-27,F,TIC,USD,OBL-00882,2024-05-24,,VEN,VIG,CJU,176,15216,5589,1676.7,89,DIR,AVA,,D1
2025-04-30,F,Brígida Rebollo Peñalver,81388930-6,,1982-03-20,F,TIC,USD,OBL-00884,2023-11-27,,OTR,VIG,MOR,148,1936,636,190.79999999999998,59,DIR,AVA,,C2
2025-04-30,J,Duran & Asociados S.L.L.,,6349-243376-244-0,,,TDC,USD,OBL-00885,2024-07-14,,VEN,VIG,CAS,209,19794,346,103.8,179,DIR,FID,,E
2025-04-30,F,Fátima Arana Mate,48860313-4,,1972-04-25,F,MIC,USD,OBL-00886,2023-10-06,2027-10-06,MEN,VIG,CJU,209,5231,1143,342.9,118,DIR,FID,,D2
2025-04-30,F,Nuria Badía Tamarit,89612179-2,,1992-02-25,F,TDC,USD,OBL-00887,2024-01-06,,VEN,VIG,CAS,185,7536,3222,966.5999999999999,24,DIR,SGR,,E
2025-04-30,F,Ariel Jordá-Villalobos,56004211-0,,1997-02-19,M,TDC,USD,OBL-00888,2024-03-06,,VEN,VIG,CJU,152,8691,4297,1289.1,81,DIR,FID,,D1
2025-04-30,F,Aníbal Castells,86760747-7,,1985-07-10,M,CMZ,USD,OBL-00889,2024-04-05,2029-04-05,QIN,VIG,CJU,199,6085,990,297.0,67,DIR,AVA,,D2
2025-04-30,F,Abraham Santiago Aranda,26785052-3,,2004-08-19,M,MIC,USD,OBL-00890,2024-04-11,2027-04-11,OTR,VIG,CJU,153,9503,2673,801.9,40,DIR,SGR,,D1
2025-04-30,F,Anastasio Álvaro Blazquez Catalá,24246970-9,,1998-12-06,M,CON,USD,OBL-00891,2023-12-25,2027-12-25,QIN,VIG,CJU,175,3711,1664,499.2,172,DIR,FID,,D1
2025-04-30,F,Jafet Zaragoza,10899070-3,,1993-09-21,M,TIC,USD,OBL-00892,2024-03-22,,QIN,VIG,CAS,187,12482,1722,516.6,76,DIR,HIP,,E
2025-04-30,F,Piedad Vilma Tomé Cabo,10302466-8,,1983-05-15,M,MIC,USD,OBL-00893,2024-07-23,2027-07-23,VEN,VIG,VIG,0,2438,692,0,149,DIR,SGR,,A1
2025-04-30,F,Joel Montenegro,69419791-9,,1984-07-11,M,CON,USD,OBL-00894,2024-06-30,2026-06-30,VEN,VIG,CAS,203,7916,947,284.09999999999997,16,DIR,HIP,,E
2025-04-30,F,Calista Ainoa Borja Font,87745015-3,,1986-04-05,F,MIC,USD,OBL-00895,2023-10-18,2028-10-18,QIN,VIG,CJU,209,6019,3462,1038.6,84,DIR,FID,,D2
2025-04-30,J,Servicios Conesa S.A.,,6299-120224-162-8,,,TDC,USD,OBL-00896,2024-05-29,,MEN,VIG,CAS,181,9502,3566,1069.8,85,DIR,SGR,,E
2025-04-30,F,Adelaida Ruano Moles,43836702-3,,1972-01-30,F,CMZ,USD,OBL-00897,2024-06-09,2028-06-09,QIN,VIG,CJU,137,2109,1113,333.9,192,DIR,HIP,,D1
2025-04-30,F,Rita del Orozco,72891768-5,,1995-02-08,F,CMZ,USD,OBL-00898,2023-10-03,2026-10-03,VEN,VIG,CAS,191,18906,7318,2195.4,94,DIR,FID,,E
2025-04-30,J,Grupo Fonseca S.Coop.,,2771-258219-384-9,,,TIC,USD,OBL-00899,2024-02-04,,QIN,VIG,MOR,53,18776,1147,344.09999999999997,208,DIR,HIP,,C1
2025-04-30,F,Espiridión Casal,96612008-5,,1967-03-16,M,MIC,USD,OBL-00900,2024-06-23,2027-06-23,MEN,VIG,CJU,158,2973,467,140.1,137,DIR,FID,,D1
2025-04-30,F,Aura Bermejo Cañizares,76416069-6,,1966-06-03,F,CON,USD,OBL-00901,2024-03-26,2028-03-26,QIN,VIG,CAS,187,5244,1241,372.3,46,DIR,HIP,,E
2025-04-30,F,Marta Roma Sanmartín,73545153-0,,2004-12-10,F,TDC,USD,OBL-00902,2023-10-18,,MEN,VIG,CJU,103,15155,2860,858.0,105,DIR,FID,,D1
2025-04-30,F,Jimena Milagros Gallardo Galan,18385922-6,,1980-06-19,F,TIC,USD,OBL-00903,2024-02-22,,VEN,VIG,CJU,146,18146,5362,1608.6,117,DIR,SGR,,D1
2025-04-30,F,Íngrid Palmer Polo,70896438-2,,1995-01-19,M,CMZ,USD,OBL-00904,2024-06-18,2028-06-18,OTR,VIG,CJU,160,13463,923,276.9,85,DIR,AVA,,D1
2025-04-30,F,Galo Losada-Pavón,69971942-2,,1983-03-08,M,TIC,USD,OBL-00905,2024-06-03,,MEN,VIG,CJU,170,5323,1281,384.3,182,DIR,HIP,,D1
2025-04-30,J,Manufacturas Cortés y asociados S.L.U.,,7326-241692-576-3,,,TIC,USD,OBL-00906,2024-04-14,,OTR,VIG,CAS,209,3774,1401,420.3,70,DIR,AVA,,E
2025-04-30,F,América Checa Tena,13463657-4,,1972-05-13,F,MIC,USD,OBL-00907,2024-03-28,2026-03-28,MEN,VIG,VIG,0,13062,3798,0,147,DIR,AVA,,A1
2025-04-30,F,Rafa Casanova Ros,73128941-7,,1995-06-27,F,CMZ,USD,OBL-00908,2024-06-22,2026-06-22,VEN,VIG,CJU,106,13884,1925,577.5,120,DIR,SGR,,D1
2025-04-30,J,Talleres Menéndez S.Coop.,,8575-794635-242-3,,,TDC,USD,OBL-00909,2024-02-21,,QIN,VIG,CAS,199,19431,6992,2097.6,139,DIR,SGR,,E
2025-04-30,F,Guiomar Bermúdez Pallarès,29369721-7,,1974-02-11,M,CON,USD,OBL-00911,2024-06-20,2029-06-20,MEN,VIG,MOR,44,17666,5527,1658.1,115,DIR,AVA,,C1
2025-04-30,F,Jonatan Borrego Carreras,86260634-9,,1971-03-28,M,TDC,USD,OBL-00912,2024-04-11,,MEN,VIG,CAS,202,9173,3429,1028.7,170,DIR,HIP,,E
2025-04-30,J,Cerezo y Teruel S.L.,,9635-571981-113-2,,,MIC,USD,OBL-00913,2024-05-28,2028-05-28,QIN,VIG,CJU,190,18449,5960,1788.0,159,DIR,AVA,,D2
2025-04-30,F,Anabel Águila Cabezas,58766051-5,,1994-06-29,M,CON,USD,OBL-00914,2024-02-17,2026-02-17,VEN,VIG,CJU,149,17556,3700,1110.0,76,DIR,AVA,,D1
2025-04-30,F,Gil Juan Manuel Pérez Manso,38423415-3,,1980-10-28,M,CON,USD,OBL-00915,2023-12-21,2028-12-21,QIN,VIG,CJU,122,16485,1725,517.5,134,DIR,AVA,,D1
2025-04-30,F,Pili Becerra Angulo,96566725-9,,1981-09-24,M,TIC,USD,OBL-00916,2023-10-04,,OTR,VIG,MOR,160,13100,2949,884.6999999999999,124,DIR,FID,,C2
2025-04-30,F,Vidal Pedrosa Cifuentes,17711501-9,,2006-07-13,M,MIC,USD,OBL-00917,2023-11-15,2026-11-15,VEN,VIG,CJU,126,11514,5190,1557.0,76,DIR,AVA,,D1
2025-04-30,F,Francisca Prada-Cepeda,84793339-7,,2006-03-10,F,CON,USD,OBL-00918,2024-03-08,2028-03-08,OTR,VIG,CJU,74,15408,4629,1388.7,156,DIR,AVA,,D1
2025-04-30,F,Leandro Berenguer,14879081-4,,1998-10-25,M,TIC,USD,OBL-00919,2023-11-05,,MEN,VIG,MOR,32,6621,1795,538.5,84,DIR,AVA,,C1
2025-04-30,F,Merche Galan-Salgado,73975711-9,,2001-11-28,M,TIC,USD,OBL-00920,2024-05-14,,OTR,VIG,CAS,185,7233,4006,1201.8,166,DIR,AVA,,E
2025-04-30,J,Grupo Camps S.L.U.,,1812-835310-366-0,,,TDC,USD,OBL-00921,2024-06-05,,VEN,VIG,CJU,95,15052,2326,697.8,130,DIR,FID,,D1
2025-04-30,F,Segismundo Corominas Llabrés,79524887-9,,1987-05-16,M,CMZ,USD,OBL-00922,2024-04-06,2027-04-06,OTR,VIG,CJU,176,12825,5805,1741.5,186,DIR,SGR,,D1
2025-04-30,F,Eutimio Barceló-Lluch,54792140-5,,1974-08-10,M,MIC,USD,OBL-00923,2023-12-07,2025-12-07,VEN,VIG,CAS,198,13635,1653,495.9,200,DIR,FID,,E
2025-04-30,F,Manu Rosales Calatayud,78777567-5,,1974-01-10,M,CMZ,USD,OBL-00924,2023-12-08,2028-12-08,OTR,VIG,CJU,161,2582,440,132.0,51,DIR,HIP,,D1
2025-04-30,F,Silvestre Lluch,71017168-5,,2001-12-15,M,CMZ,USD,OBL-00925,2023-12-20,2026-12-20,QIN,VIG,VIG,0,7505,1498,0,172,DIR,FID,,A1
2025-04-30,F,Julie Garay-Belmonte,17762736-5,,1981-05-18,M,TDC,USD,OBL-00926,2024-02-23,,MEN,VIG,CJU,91,2688,1284,385.2,10,DIR,FID,,D1
2025-04-30,F,Rodolfo Exposito Alberto,74780293-4,,1996-10-18,M,MIC,USD,OBL-00927,2024-06-22,2026-06-22,OTR,VIG,CJU,167,18507,8149,2444.7,77,DIR,FID,,D1
2025-04-30,F,Amador Canals,60809857-0,,1970-11-08,M,CMZ,USD,OBL-00928,2023-12-24,2026-12-24,VEN,VIG,CJU,172,7987,1433,429.9,51,DIR,HIP,,D1
2025-04-30,F,Eutimio Pastor Pons,29276288-4,,1970-01-03,M,CMZ,USD,OBL-00929,2024-05-20,2029-05-20,OTR,VIG,CJU,78,3037,1362,408.59999999999997,166,DIR,AVA,,D1
2025-04-30,F,Ignacia Bru,56915650-4,,1978-04-29,F,MIC,USD,OBL-00930,2024-01-23,2028-01-23,VEN,VIG,CAS,194,13134,5244,1573.2,150,DIR,FID,,E
2025-04-30,F,Guadalupe Figuerola Anguita,67173148-8,,2003-01-13,M,TDC,USD,OBL-00932,2024-03-08,,VEN,VIG,CJU,175,5378,2323,696.9,136,DIR,SGR,,D1
2025-04-30,F,Chucho Lloret Arnau,37569942-2,,1970-03-30,M,TIC,USD,OBL-00933,2024-03-07,,QIN,VIG,CJU,201,15820,5271,1581.3,160,DIR,HIP,,D2
2025-04-30,F,Alejo de Ponce,37105593-6,,1999-01-22,M,CMZ,USD,OBL-00934,2023-11-27,2028-11-27,OTR,VIG,CJU,148,9321,3530,1059.0,95,DIR,FID,,D1
2025-04-30,F,Mariana Bejarano,98708430-4,,1996-10-27,F,TDC,USD,OBL-00935,2023-12-27,,MEN,VIG,CAS,199,7529,2486,745.8,49,DIR,FID,,E
2025-04-30,F,Bienvenida Zaida Cordero Ferrando,55012666-7,,1971-11-24,F,TDC,USD,OBL-00936,2024-03-05,,MEN,VIG,MOR,117,14858,3543,1062.8999999999999,82,DIR,SGR,,C2
2025-04-30,J,Juan Pablo Martin Catalá S.L.,,5832-716612-855-1,,,TDC,USD,OBL-00938,2024-07-04,,MEN,VIG,VIG,0,13621,5264,0,149,DIR,AVA,,A1
2025-04-30,F,Natividad Niño Hidalgo,91833058-4,,2004-12-03,M,TDC,USD,OBL-00939,2023-11-29,,QIN,VIG,CJU,190,4708,1250,375.0,42,DIR,HIP,,D2
2025-04-30,F,Óscar Alcántara Espada,99404391-2,,1973-11-26,M,TDC,USD,OBL-00940,2023-10-18,,OTR,VIG,CJU,124,13253,3445,1033.5,41,DIR,HIP,,D1
2025-04-30,F,Iván Company-Barbero,19093645-8,,2005-04-22,M,TDC,USD,OBL-00941,2023-10-11,,VEN,VIG,CJU,186,14297,7506,2251.7999999999997,77,DIR,HIP,,D2
2025-04-30,F,Bartolomé del Royo,55293294-7,,1967-05-02,M,MIC,USD,OBL-00942,2023-10-01,2025-10-01,QIN,VIG,CAS,203,8118,5461,1638.3,131,DIR,AVA,,E
2025-04-30,F,Maite Sureda-Ruiz,95558419-2,,2000-08-28,M,CON,USD,OBL-00943,2023-12-20,2028-12-20,QIN,VIG,VIG,0,18943,11076,0,84,DIR,AVA,,A1
2025-04-30,F,Domitila Salas-Morillo,70576619-9,,1969-12-14,F,MIC,USD,OBL-00944,2024-06-03,2027-06-03,OTR,VIG,CJU,165,11958,956,286.8,41,DIR,FID,,D1
2025-04-30,F,Clemente Barrio Aroca,21300319-5,,1973-10-11,M,TDC,USD,OBL-00946,2024-06-08,,OTR,VIG,CJU,154,16415,5718,1715.3999999999999,42,DIR,HIP,,D1
2025-04-30,J,Pánfilo Varela Cepeda S.L.,,4418-878254-608-7,,,CON,USD,OBL-00947,2023-10-23,2026-10-23,OTR,VIG,CJU,195,5753,2566,769.8,100,DIR,HIP,,D2
2025-04-30,F,Delia Nadal Arteaga,36180794-5,,2005-10-28,F,CON,USD,OBL-00948,2024-04-09,2026-04-09,MEN,VIG,CJU,64,10616,1056,316.8,45,DIR,SGR,,D1
2025-04-30,F,Maxi Casandra Andrés Vera,93502914-2,,1998-09-15,M,TIC,USD,OBL-00949,2024-05-04,,QIN,VIG,VIG,0,14416,478,0,193,DIR,HIP,,A1
2025-04-30,F,Cecilio Casals-Benavides,54630100-7,,1977-04-17,M,CMZ,USD,OBL-00950,2024-02-04,2028-02-04,OTR,VIG,VIG,0,19019,4707,0,116,DIR,FID,,A1
2025-04-30,F,Samu Llamas Contreras,38320543-4,,1988-06-17,M,MIC,USD,OBL-00951,2023-11-16,2026-11-16,OTR,VIG,MOR,178,9359,2869,860.6999999999999,48,DIR,HIP,,C2
2025-04-30,F,Dorotea Mate Barragán,47588767-1,,2005-08-17,F,MIC,USD,OBL-00952,2024-01-23,2027-01-23,OTR,VIG,VIG,0,11252,440,0,197,DIR,HIP,,A1
2025-04-30,F,María Luisa Ferrándiz Cabrera,46915200-4,,1968-04-06,F,CMZ,USD,OBL-00953,2023-12-31,2027-12-31,OTR,VIG,CJU,158,3745,1487,446.09999999999997,193,DIR,SGR,,D1
2025-04-30,F,Eli Pujol Reina,37131490-3,,1977-08-11,M,CON,USD,OBL-00876,2023-10-07,2028-10-07,MEN,VIG,MOR,48,8570,3103,930.9,140,DIR,FID,,C1
2025-04-30,F,Guillermo del Guillén,22341608-3,,1992-12-22,M,TIC,USD,OBL-00877,2024-04-18,,VEN,VIG,CJU,157,10112,835,250.5,88,DIR,HIP,,D1
2025-04-30,J,Fábrica Iglesias y asociados S.L.,,4664-245938-181-2,,,MIC,USD,OBL-00878,2023-10-15,2027-10-15,QIN,VIG,VIG,0,6694,2212,0,124,DIR,HIP,,A1
2025-04-30,F,Rosa María Menéndez Salvador,64795077-0,,1987-01-05,F,CON,USD,OBL-00879,2023-12-17,2028-12-17,MEN,VIG,CJU,135,11393,5360,1608.0,41,DIR,HIP,,D1
2025-04-30,F,Gerónimo Angulo Pinilla,51390541-7,,1988-01-22,M,TDC,USD,OBL-00880,2024-04-09,,OTR,VIG,CJU,164,11709,6051,1815.3,46,DIR,AVA,,D1
2025-04-30,F,Pepito del Amo,22052455-8,,1989-10-20,M,CON,USD,OBL-00881,2023-10-27,2027-10-27,QIN,VIG,CJU,163,6539,942,282.59999999999997,169,DIR,FID,,D1
2025-04-30,F,Prudencia Merino Roman,45458700-0,,1986-12-27,F,TIC,USD,OBL-00882,2024-05-24,,VEN,VIG,CJU,100,15216,5864,1759.2,57,DIR,AVA,,D1
2025-04-30,F,Brígida Rebollo Peñalver,81388930-6,,1982-03-20,F,TIC,USD,OBL-00884,2023-11-27,,OTR,VIG,VIG,0,1936,610,0,71,DIR,AVA,,A1
2025-04-30,J,Duran & Asociados S.L.L.,,6349-243376-244-0,,,TDC,USD,OBL-00885,2024-07-14,,VEN,VIG,CJU,201,19794,373,111.89999999999999,163,DIR,FID,,D2
2025-04-30,F,Fátima Arana Mate,48860313-4,,1972-04-25,F,MIC,USD,OBL-00886,2023-10-06,2027-10-06,MEN,VIG,CJU,84,5231,1764,529.1999999999999,113,DIR,FID,,D1
2025-04-30,F,Nuria Badía Tamarit,89612179-2,,1992-02-25,F,TDC,USD,OBL-00887,2024-01-06,,VEN,VIG,CJU,159,7536,2997,899.1,47,DIR,SGR,,D1
2025-04-30,F,Ariel Jordá-Villalobos,56004211-0,,1997-02-19,M,TDC,USD,OBL-00888,2024-03-06,,VEN,VIG,CJU,88,8691,3913,1173.8999999999999,45,DIR,FID,,D1
2025-04-30,F,Abraham Santiago Aranda,26785052-3,,2004-08-19,M,MIC,USD,OBL-00890,2024-04-11,2027-04-11,OTR,VIG,CJU,155,9503,2186,655.8,61,DIR,SGR,,D1
